DATETIME,CARRY,CARRY_CONTRACT,PRICE,PRICE_CONTRACT,FORWARD,FORWARD_CONTRACT
1985-01-15 23:00:00,0.6895,19850300,0.6935,19850400,,19850500
1985-01-16 23:00:00,0.6779999999999999,19850300,0.6814,19850400,,19850500
1985-01-17 23:00:00,0.6853,19850300,0.6875,19850400,,19850500
1985-01-18 23:00:00,0.684,19850300,0.685,19850400,,19850500
1985-01-21 23:00:00,0.6875,19850300,0.6861,19850400,,19850500
1985-01-22 23:00:00,0.6769999,19850300,0.6739,19850400,,19850500
1985-01-23 23:00:00,0.669,19850300,0.6609999999999999,19850400,,19850500
1985-01-24 23:00:00,0.6743,19850300,0.6683,19850400,,19850500
1985-01-25 23:00:00,0.6809999999999999,19850300,0.6775,19850400,,19850500
1985-01-28 23:00:00,0.695,19850300,0.6907,19850400,,19850500
1985-01-29 23:00:00,0.705,19850300,0.7,19850400,,19850500
1985-01-30 23:00:00,0.7185,19850300,0.7135,19850400,,19850500
1985-01-31 23:00:00,0.7225,19850300,0.716,19850400,0.7125,19850500
1985-02-01 23:00:00,0.7155,19850300,0.7169999,19850400,0.7190000000000001,19850500
1985-02-04 23:00:00,0.71,19850300,0.7125,19850400,0.7169999,19850500
1985-02-05 23:00:00,0.716,19850300,0.7175,19850400,0.7185,19850500
1985-02-06 23:00:00,0.7275,19850300,0.7275,19850400,0.725,19850500
1985-02-07 23:00:00,0.7275,19850300,0.726,19850400,0.7275,19850500
1985-02-08 23:00:00,0.7333,19850300,0.7340000000000001,19850400,0.733,19850500
1985-02-11 23:00:00,0.747,19850300,0.74,19850400,0.7375,19850500
1985-02-12 23:00:00,0.73,19850300,0.7244999,19850400,0.7225,19850500
1985-02-13 23:00:00,0.745,19850300,0.7419998999999999,19850400,0.7359998999999999,19850500
1985-02-14 23:00:00,0.748,19850300,0.7440000000000001,19850400,0.7375,19850500
1985-02-15 23:00:00,0.753,19850400,0.743,19850500,0.7375,19850600
1985-02-19 23:00:00,0.7559999999999999,19850400,0.748,19850500,0.7375,19850600
1985-02-20 23:00:00,0.7615,19850400,0.7494,19850500,0.7375,19850600
1985-02-21 23:00:00,0.7565,19850400,0.7475,19850500,0.7375,19850600
1985-02-22 23:00:00,0.7373999,19850400,0.728,19850500,0.7375,19850600
1985-02-25 23:00:00,0.7334999,19850400,0.7219999,19850500,0.7375,19850600
1985-02-26 23:00:00,0.7416,19850400,0.7344999,19850500,0.7375,19850600
1985-02-27 23:00:00,0.743,19850400,0.7325,19850500,0.7375,19850600
1985-02-28 23:00:00,0.7490000000000001,19850400,0.7376999,19850500,0.7375,19850600
1985-03-01 23:00:00,0.7498,19850400,0.7359998999999999,19850500,0.7375,19850600
1985-03-04 23:00:00,0.76,19850400,0.7525,19850500,0.7509999999999999,19850600
1985-03-05 23:00:00,0.7494,19850400,0.748,19850500,0.746,19850600
1985-03-06 23:00:00,0.7505,19850400,0.7495,19850500,0.7475,19850600
1985-03-07 23:00:00,0.7605,19850400,0.758,19850500,0.7555,19850600
1985-03-08 23:00:00,0.76,19850400,0.755,19850500,0.754,19850600
1985-03-11 23:00:00,0.7595,19850400,0.7545,19850500,0.75,19850600
1985-03-12 23:00:00,0.7775,19850400,0.7659999999999999,19850500,0.7565,19850600
1985-03-13 23:00:00,0.7875,19850400,0.7745,19850500,0.764,19850600
1985-03-14 23:00:00,0.79,19850400,0.7775,19850500,0.7675,19850600
1985-03-15 23:00:00,0.79,19850400,0.7819999,19850500,0.77,19850600
1985-03-18 23:00:00,0.8,19850500,0.78,19850600,0.77,19850700
1985-03-19 23:00:00,0.8009999,19850500,0.7905999,19850600,0.77,19850700
1985-03-20 23:00:00,0.8001,19850500,0.7875,19850600,0.77,19850700
1985-03-21 23:00:00,0.8140000000000001,19850500,0.7929999999999999,19850600,0.77,19850700
1985-03-22 23:00:00,0.81,19850500,0.79,19850600,0.77,19850700
1985-03-25 23:00:00,0.8088,19850500,0.7925,19850600,0.77,19850700
1985-03-26 23:00:00,0.8109999999999999,19850500,0.7932,19850600,0.77,19850700
1985-03-27 23:00:00,0.809,19850500,0.7933,19850600,0.77,19850700
1985-03-28 23:00:00,0.8075,19850500,0.795,19850600,0.77,19850700
1985-03-29 23:00:00,0.8122,19850500,0.7965,19850600,0.77,19850700
1985-04-01 23:00:00,0.825,19850500,0.8069999,19850600,0.77,19850700
1985-04-02 23:00:00,0.8335,19850500,0.8140000000000001,19850600,0.8029999999999999,19850700
1985-04-03 23:00:00,0.8325,19850500,0.8125,19850600,0.8016999,19850700
1985-04-04 23:00:00,0.8385,19850500,0.8140000000000001,19850600,0.805,19850700
1985-04-08 23:00:00,0.8525,19850500,0.83,19850600,0.8195,19850700
1985-04-09 23:00:00,0.8525,19850500,0.83,19850600,0.8140000000000001,19850700
